use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
1752151,34374,90486,12,.06204,.517,8,OZ,,,,,15,06/01/2021,,17,,,,,,,"","","PR4188",,,10,0,1702,9,3,C,,
1132877,66646,5822,40,.01776,.0444,.71,OZ,,,,,2,04/01/2021,,17,,,,,,,"","","4574",,,10,0,1706,16,2,C,,
1132938,61229,510,.5,.0002345,.0469,.75,OZ,,,,,,04/01/2021,,17,,,,,,,"","","6309",,,10,0,1706,115,3,C,,
1602739,69074,2300,7.9,.2235937,2.8303,42.48,OZ,,,,,,05/01/2021,,17,,,,,,,"","","8569",,,10,0,1706,94,1,C,,
1602757,62185,3995,.001,.000000154,.0154,7,GR,,,,,1,02/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,112,5,C,,
1602762,66646,5822,40,.0296,.074,33.58,GR,,,,,21,02/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,117,11,C,,
1602772,49214,,,,81.2906,10.9,GA,,,,,,05/01/2021,,17,,,,,,,"","","40293",,,40,0,1706,127,3,C,,
1752156,64175,3985,1.6,.0010528,.0658,.9984,OZ,,,,,1,06/01/2021,,17,,,,,,,"","","PR8146",,,10,0,1702,14,2,C,,
1752150,31778,769,5,.25,5,5,LB,,,,,15,06/01/2021,,17,,,,,,,"","","PR4188",,,10,0,1702,8,4,C,,
1132959,45770,225,.005,.000716,14.32,14.32,LB,,,,,,04/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1706,157,5,C,,
3846855,60889,90486,.8,.007288,.911,16,OZ,,,,,5,12/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1705,113,12,C,,
3846743,53134,396,1.6,.0061856,.3866,6,OZ,,,,,,12/01/2021,,17,,,,,,,"","","5549",,,10,0,1705,1,3,C,,
3846889,54746,225,.005,.000045,.9,.9,LB,,,,,,12/01/2021,,17,,,,,,,"","","45041",,,30,0,1705,147,8,C,,
617783,56369,2308,24,23.9904,99.96,6,GA,,,,,3,03/01/2021,,17,,,,,,,"","","PR8146",,,30,0,1703,286,4,C,,
617799,38303,1855,53.8,.0538,.1,.01,GA,,,,,2,03/01/2021,,17,,,,,,,"","","30261",,,40,0,1703,320,1,C,,
3846688,52376,2171,24.8,1.0395168,4.1916,67.5,OZ,,,,,,12/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1705,196,3,C,,
3846728,50441,2008,36.8,1.1556672,3.1404,46.4807,OZ,,,,,,11/01/2021,,17,,,,,,,"","","4227",,,10,0,1705,237,6,C,,
617531,41483,2300,7.9,.0276421,.3499,5.25,OZ,,,,,,02/01/2021,,17,,,,,,,"","","6309",,,10,0,1703,348,2,C,,
3846924,52376,2171,24.8,3.942456,15.897,256,OZ,,,,,,11/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1705,182,2,C,,X
3846751,70190,3938,21.45,.0115401,.0538,.75,OZ,,,,,,12/01/2021,,17,,,,,,,"","","5549",,,10,0,1705,9,9,C,,
3846730,54546,1855,41,2950.316458,7195.8938,2958.4,QT,,,,,,11/01/2021,,17,,,,,,,"","","4227",,,30,0,1705,239,5,C,,X
3846758,53136,2288,.025,.0000047,.0188,.3,OZ,,,,,,11/01/2021,,17,,,,,,,"","","45041",,,30,0,1705,16,5,C,,
3846873,65131,5331,.22,.00165,.75,12,OZ,,,,,1,12/01/2021,,17,,,,,,,"","","4574",,,10,0,1705,131,3,C,,X
3846818,47663,,,,1.3167,23,OZ,,,,,1,11/01/2021,,17,,,,,,,"","17201700609","",,,30,20,1705,76,2,C,,
3846797,67622,225,.005,.00030625,6.125,98,OZ,,,,,,11/01/2021,,17,,,,,,,"","","5596",,,30,0,1705,55,14,C,,
3846710,56726,2131,44.4,17.1315624,38.5846,4,GA,,,,,,11/01/2021,,17,,,,,,,"","17211700555","",,,40,0,1705,218,2,C,,
3846804,46450,1855,41,.375068,.9148,12,OZ,,,,,,11/01/2021,,17,,,,,,,"","","5596",,,30,0,1705,62,13,C,,
617761,67121,2223,.1,.000103,.103,2,OZ,,,,,,03/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,263,15,C,,
3846821,70524,3849,21,.038514,.1834,2.43,OZ,,,,,9,12/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1705,79,3,C,,
3846713,49059,396,1.6,.0247456,1.5466,24,OZ,,,,,,11/01/2021,,17,,,,,,,"","","4227",,,10,0,1705,221,7,C,,
3846810,56729,2171,25.4,4.7792894,18.8161,305.7,OZ,,,,,,11/01/2021,,17,,,,,,,"","","5596",,,10,0,1705,68,1,C,,X
617559,56729,2171,25.4,3.4597848,13.6212,221.3,OZ,,,,,,02/01/2021,,17,,,,,,,"","","5596",,,10,0,1703,376,1,C,,X
3846709,54374,1855,41,1.000154,2.4394,32,OZ,,,,,,11/01/2021,,17,,,,,,,"","17211700555","",,,40,0,1705,217,1,C,,
3608814,67279,5822,40,.01252,.0313,.5,OZ,,,,,6,11/01/2021,,17,,,,,,,"","","PR8146",,,10,0,1703,29,3,C,,
141365,59830,2232,.075,.003,4,4,LB,,,,,12,02/01/2021,,17,,,,,,,"","","PR4188",,,10,0,1703,96,1,C,,
25687,49849,3995,9.1,.7005544,7.6984,112,OZ,,,,,,01/01/2021,,17,,,,,,,"","","PR 2300",,,10,0,1703,23,1,C,,
25689,31778,769,5,.5,10,10,LB,,,,,15,01/01/2021,,17,,,,,,,"","","31215",,,10,0,1703,160,3,C,,
3608829,73948,3835,16.7,.0845521,.5063,8.1,OZ,,,,,,11/01/2021,,17,,,,,,,"","","40293",,,40,0,1703,39,2,C,,
3608840,74413,1855,53.8,1.3705012,2.5474,31.36,OZ,,,,,,11/01/2021,,17,,,,,,,"","","40293",,,40,0,1703,40,4,C,,
3427422,64918,5331,.6,.000132,.022,10,GR,,,,,1,10/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,51,11,C,,
3427453,51629,231,40.7,.5003658,1.2294,16,OZ,,,,,,10/01/2021,,17,,,,,,,"","17201700629","",,,30,0,1706,83,2,C,,
3608823,67950,2149,75,.328125,.4375,7,OZ,,,,,,11/01/2021,,17,,,,,,,"","","39001",,,40,0,1703,4,7,C,,
3608799,58931,1855,41,.123861,.3021,4,OZ,,,,,1,12/01/2021,,17,,,,,,,"","","107818",,,30,0,1703,14,1,C,,
3608795,56777,1855,53.8,5.3863484,10.0118,4,QT,,,,,,11/01/2021,,17,,,,,,,"","","39001",,,40,0,1703,10,6,C,,
3608808,67109,2254,.05,.0000044,.0088,4,GR,,,,,1,11/01/2021,,17,,,,,,,"","","4574",,,10,0,1703,23,4,C,,
141292,49849,3995,9.1,.0125125,.1375,2,OZ,,,,,,01/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1703,17,4,C,,
141297,67622,225,.005,.0000875,1.75,28,OZ,,,,,,01/01/2021,,17,,,,,,,"","","5596",,,30,0,1703,22,12,C,,
141321,52302,2008,25,.474375,1.8975,30.36,OZ,,,,,,01/01/2021,,17,,,,,,,"","","8569",,,10,0,1703,51,2,C,,
141282,50589,396,2,.05223,2.6115,48,OZ,,,,,,01/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1703,7,2,C,,
141282,50589,2093,.3,.0078345,2.6115,48,OZ,,,,,,01/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1703,7,2,C,,
141316,72259,,,,.0027,.04,OZ,,,,,,01/01/2021,,17,,,,,,,"","","31268",,,40,0,1703,46,5,C,,
141287,48621,2245,40,.08252,.2063,3.3,OZ,,,,,,01/01/2021,,17,,,,,,,"","","PR 8246",,,30,0,1703,12,12,C,,
141303,60710,3849,.03,.00022335,.7445,8,OZ,,,,,,01/01/2021,,17,,,,,,,"","","5596",,,10,0,1703,28,6,C,,
141344,66646,5822,40,.0182,.0455,20.625,GR,,,,,,01/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,74,18,C,,
3608817,48154,5111,5.88,.00139356,.0237,.375,OZ,,,,,1,11/01/2021,,17,,,,,,,"","","45068",,,30,0,1703,31,1,C,,
3608817,48154,200,1.71,.00040527,.0237,.375,OZ,,,,,1,11/01/2021,,17,,,,,,,"","","45068",,,30,0,1703,31,1,C,,
617660,49094,1858,.1,.00025,.25,4,OZ,,,,,2,02/01/2021,,17,,,,,,,"","","6639",,,10,0,1703,126,5,C,,
3846755,55818,2300,7.9,.0178619,.2261,3.4048,OZ,,,,,11,12/01/2021,,17,,,,,,,"","","7762",,,10,0,1705,13,1,C,,
617678,47023,396,1,.007274,.7274,13,OZ,,,,,1,03/01/2021,,17,,,,,,,"","","4574",,,10,0,1703,144,8,C,,
617737,54279,2300,7.9,4.1392208,52.3952,6.0585,GA,,,,,,02/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,202,1,C,,X
3846694,59358,3849,21,.047565,.2265,3,OZ,,,,,,12/01/2021,,17,,,,,,,"","","3066",,,10,0,1705,202,5,C,,
3846738,48747,3938,21.45,.19002555,.8859,11.8144,OZ,,,,,7,12/01/2021,,17,,,,,,,"","","5335",,,10,0,1705,246,2,C,,
3846807,26355,486,40,.60928,1.5232,24.9,OZ,,,,,,11/01/2021,,17,,,,,,,"","","5596",,,10,0,1705,65,3,C,,
617747,53134,2093,.4,.002062,.5155,8,OZ,,,,,,03/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,249,14,C,,
4026990,52145,510,1,.002651,.2651,.0391,GA,,,,,1,11/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1702,35,2,C,,
4026946,63536,3010,4.75,.016986,.3576,5.25,OZ,,,,,7,11/01/2021,,17,,,,,,,"","","BR 4019",,,100,0,1702,64,2,C,,
4026976,67117,5822,.5,.001851,.3702,6,OZ,,,,,1,07/01/2021,,17,,,,,,,"","","BR 4019",,,100,0,1702,21,6,C,,
4026980,71492,2232,.075,.000019875,.0265,12,GR,,,,,2,07/01/2021,,17,,,,,,,"","","BR 4019",,,100,0,1702,25,10,C,,
4026929,54279,2300,7.9,1.2663226,16.0294,1.8535,GA,,,,,461,11/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1702,47,17,C,,
617764,55293,554,.5,.0021875,.4375,7,OZ,,,,,,03/01/2021,,17,,,,,,,"","","4227",,,30,0,1703,266,18,C,,
617788,67951,2143,75,.33,.44,7.04,OZ,,,,,,03/01/2021,,17,,,,,,,"","17211700137","",,,30,0,1703,291,4,C,,
617651,33610,1929,37.4,.0380358,.1017,1.4599,OZ,,,,,6,02/01/2021,,17,,,,,,,"","","30261",,,40,0,1703,117,5,C,,
3846785,43001,231,80,16.5,20.625,330,OZ,,,,,,12/01/2021,,17,,,,,,,"","","5596",,,30,0,1705,43,8,C,,
617790,44536,1626,3.9,1.6487328,42.2752,639,OZ,,,,,,03/01/2021,,17,,,,,,,"","17211700137","",,,30,0,1703,293,11,C,,
617564,71492,2232,.075,.00178125,2.375,38,OZ,,,,,,02/01/2021,,17,,,,,,,"","","5596",,,10,0,1703,381,9,C,,
617638,66646,5822,40,.0088,.022,10,GR,,,,,,02/01/2021,,17,,,,,,,"","","5549",,,10,0,1703,102,3,C,,
3846691,56901,,,,10.6228,160,OZ,,,20,A,1,05/01/2021,,17,,,,,,,"","17211700649","",,,29143,0,1705,199,2,C,,
3846693,28099,225,.005,.0012,24,24,LB,,,,,,12/01/2021,,17,,,,,,,"","","3066",,,80,0,1705,201,7,C,,
4026973,63536,3010,4.75,.00258875,.0545,.8,OZ,,,,,6,07/01/2021,,17,,,,,,,"","","BR 4019",,,100,0,1702,18,3,C,,
2068708,68520,5331,20,.00396,.0198,.3168,OZ,,,,,3,06/01/2021,,17,,,,,,,"","","4574",,,10,0,1705,3,3,C,,
1602711,62185,3995,.001,.00000302,.302,137,GR,,,,,12,01/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,66,8,C,,
1602814,58635,5820,48.7,275.8360208,566.3984,6400,OZ,,,,,,04/01/2021,,17,,,,,,,"","","00000CALTRANS",,,40,0,1706,169,1,C,,X
1602736,43059,2276,14.3,.0077935,.0545,.72,OZ,,,,,,05/01/2021,,17,,,,,,,"","17211700137","",,,30,0,1706,91,13,C,,
1602825,71492,2232,.075,.001265625,1.6875,27,OZ,,,,,5,05/01/2021,,17,,,,,,,"","","4574",,,10,0,1706,180,7,C,,
1602746,48747,3938,21.45,.00782925,.0365,.4864,OZ,,,,,1,05/01/2021,,17,,,,,,,"","","6639",,,10,0,1706,101,2,C,,
1602855,56729,2171,25.4,.0496316,.1954,.0248,GA,,,,,4,03/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,17,10,C,,
1602848,70838,5802,41.4,2.9661858,7.1647,.7875,GA,,,,,74,04/01/2021,,17,,,,,,,"","","PR 0001",,,30,0,1706,203,23,C,,
3427452,55149,5928,40.6,.0903756,.2226,3,OZ,,,,,,10/01/2021,,17,,,,,,,"","17201700629","",,,30,0,1706,82,1,C,,
3147466,64918,5331,.6,.0003966,.0661,30,GR,,,,,,08/01/2021,,17,,,,,,,"","","5549",,,10,0,1705,76,10,C,,
3147580,66646,5822,40,.2516,.629,285.3125,GR,,,,,,09/01/2021,,17,,,,,,,"","","4227",,,10,0,1705,172,21,C,,
3427386,33640,3010,.05,.0001875,.375,6,OZ,,,,,,10/01/2021,,17,,,,,,,"","","5596",,,10,0,1706,35,8,C,,
1602809,64756,2279,2.7,4.1175,152.5,152.5,LB,,,,,,05/01/2021,,17,,,,,,,"","17201700547","",,,100,20,1706,164,2,C,,
617666,34448,3010,4.75,.001691,.0356,.52,OZ,,,,,,03/01/2021,,17,,,,,,,"","","5549",,,10,0,1703,132,6,C,,
617674,64918,5331,.6,.0009918,.1653,75,GR,,,,,8,03/01/2021,,17,,,,,,,"","","4574",,,10,0,1703,140,1,C,,
617730,54747,225,.005,.0003,6,6,LB,,,,,,02/01/2021,,17,,,,,,,"","","4227",,,30,0,1703,195,12,C,,
617740,46276,3995,.001,.000000022,.0022,1,GR,,,,,,02/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,205,17,C,,
3846906,49849,3995,9.1,.4878874,5.3614,78,OZ,,,,,,10/01/2021,,17,,,,,,,"","","PR 2300",,,10,0,1705,164,1,C,,
3846915,48747,3938,21.45,.0024024,.0112,.15,OZ,,,,,,10/01/2021,,17,,,,,,,"","","5549",,,10,0,1705,173,2,C,,
3846923,45770,225,.005,.0003705,7.41,7.41,LB,,,,,,11/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1705,181,5,C,,
1602719,58850,769,10,.83125,8.3125,8.3125,LB,,,,,52,01/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,74,16,C,,
1602745,59830,2232,.075,.00064485,.8598,390,GR,,,,,14,05/01/2021,,17,,,,,,,"","","6639",,,10,0,1706,100,3,C,,
1602812,45490,,,,91.5988,1600,OZ,,,,,,04/01/2021,,17,,,,,,,"","","00000CALTRANS",,,40,0,1706,167,2,C,,
1602832,60889,90486,.8,.0027328,.3416,6,OZ,,,,,2,04/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,187,18,C,,
1602885,70269,3995,.001,.000005688,.5688,258,GR,,,,,13,03/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,11,14,C,,
2068734,45189,510,1,.000625,.0625,1,OZ,,,,,1,06/01/2021,,17,,,,,,,"","17201700667","",,,50,0,1705,29,5,C,,
1602774,57162,5598,.01,.0000262,.262,3.3,OZ,,,,,,05/01/2021,,17,,,,,,,"","","4227",,,10,0,1706,129,7,C,,
4123749,70524,3956,10.5,.011886,.1132,1.5,OZ,,,,,,05/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,122,3,C,,
1602688,50589,2008,.35,.0060935,1.741,32,OZ,,,,,,05/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1706,43,2,C,,
4207829,40426,151,3.1,.465,15,15,LB,,,,,,10/01/2021,,17,,,,,,,"","","31268",,,40,0,1702,3,3,C,,X
2225361,31778,769,5,.2,4,4,LB,,,,,15,07/01/2021,,17,,,,,,,"","","31215",,,10,0,1703,3,4,C,,
4123772,40369,3010,.1,.01,10,160,OZ,,,,,,03/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,91,7,C,,
1602872,69955,2288,.01,.0005375,5.375,86,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5596",,,10,0,1706,34,9,C,,
1602840,52376,2171,24.8,3.1155248,12.5626,1.5805,GA,,,,,250,04/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,195,12,C,,
4123739,57913,5331,.05,.00001545,.0309,14,GR,,,,,,06/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,110,2,C,,
1602701,56729,2171,25.4,.0547116,.2154,3.5,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5549",,,10,0,1706,56,1,C,,
1602724,59797,5050,40.9,.0772192,.1888,2.5,OZ,,,,,,05/01/2021,,17,,,,,,,"","17211700137","",,,30,0,1706,79,4,C,,
1602749,28099,225,.005,.00265,53,53,LB,,,,,113,02/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,104,19,C,,
1602795,71492,2232,.075,.014814375,19.7525,316.04,OZ,,,,,,05/01/2021,,17,,,,,,,"","","4227",,,10,0,1706,150,19,C,,
1602808,32670,2279,5,59.825,1196.5,1196.5,LB,,,,,,05/01/2021,,17,,,,,,,"","17201700547","",,,100,20,1706,163,1,C,,
1602835,43898,1800,98,.490686,.5007,.5007,LB,,,,,,05/01/2021,,17,,,,,,,"","","4227",,,10,0,1706,154,27,C,,
1602842,66646,5822,40,.05096,.1274,57.8,GR,,,,,26,04/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,197,14,C,,
1602870,49849,3995,9.1,.1419873,1.5603,22.7,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5596",,,10,0,1706,32,4,C,,
1602873,23867,2093,.12,.0029988,2.499,48,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5596",,,10,0,1706,35,10,C,,
1602873,23867,92293,.006,.00014994,2.499,48,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5596",,,10,0,1706,35,10,C,,
4123773,70524,3849,21,.232554,1.1074,14.67,OZ,,,,,,06/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,115,7,C,,
4123758,63536,3010,4.75,.0927865,1.9534,28.68,OZ,,,,,,02/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,19,2,C,,
2068737,50407,2008,4,3.70286,92.5715,12.65,GA,,,,,138,06/01/2021,,17,,,,,,,"","17201700667","",,,50,0,1705,32,1,C,,
4123771,70524,3849,21,.017115,.0815,1.08,OZ,,,,,,03/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,90,6,C,,
1602771,64222,1855,53.8,90.724285,168.6325,16.8,GA,,,,,,05/01/2021,,17,,,,,,,"","","40293",,,40,0,1706,126,2,C,,
1602801,30182,510,.975,.012358125,1.2675,23,OZ,,,,,,05/01/2021,,17,,,,,,,"","","4227",,,10,0,1706,156,4,C,,
2569136,71697,560,80,59.48,74.35,74.35,LB,66.38,A,14.87,A,1,06/07/2021,0200,17,M,14,N,07,W,27,"OK86C105","17211700105","",,G,29143,0,1704,612,1,A,17M14N07W27,
2569168,66782,5447,26.2,4.16842,15.91,15.91,LB,235,A,12.73,A,1,07/05/2021,0100,17,M,12,N,07,W,04,"RH43A105","17211700105","",,G,29143,0,1704,932,1,A,17M12N07W04,
2569212,65921,2254,2,.05113,2.5565,.31,GA,2.5,A,2.5,A,1,07/26/2021,0100,17,M,14,N,06,W,30,"OK00J584","17211700584","",,G,29143,0,1704,1176,3,A,17M14N06W30,
2569201,46546,,,,84.3707,34.8,QT,257.22,A,29,A,1,07/31/2021,1500,17,M,10,N,06,W,03,"MT49A372","17211700372","",,G,29143,0,1704,1165,3,A,17M10N06W03,
2568552,64941,,,,92.7278,1413.28,OZ,170,A,88.33,A,1,07/16/2021,2359,17,M,12,N,08,W,03,"RH38B011","17211700011","",,G,29143,0,1704,512,1,A,17M12N08W03,
2568735,30369,560,98,44.1,45,45,LB,6,A,6,A,1,05/24/2021,0700,17,M,13,N,09,W,08,"KV15B123","17211700123","",,G,29143,0,1704,257,1,A,17M13N09W08,
2568478,30369,560,98,186.1608,189.96,189.96,LB,15.83,A,15.83,A,1,06/21/2021,0100,17,M,13,N,08,W,35,"RH30C105","17211700105","",,G,29143,0,1704,174,1,A,17M13N08W35,
2568272,64941,,,,113.1462,1724.48,OZ,104,A,53.89,A,1,07/07/2021,0100,17,M,10,N,06,W,03,"MT49A010","17211700010","",,G,29143,0,1704,1001,2,A,17M10N06W03,
2568273,49029,2245,40,5.389,13.4725,215.56,OZ,104,A,53.89,A,1,07/07/2021,0100,17,M,10,N,06,W,03,"MT49A010","17211700010","",,G,29143,0,1704,1002,1,A,17M10N06W03,
2568315,59984,5823,5,3.90144,78.0288,1152,OZ,9,A,9,A,1,07/26/2021,2355,17,M,13,N,09,W,10,"KV17B159","17201700159","",,G,29143,0,1704,678,1,A,17M13N09W10,
2569235,50440,5787,22.58,1.70167396,7.5362,.83,GA,43,A,16,A,1,07/06/2021,0400,17,M,13,N,09,W,05,"KV08A123","17211700123","",,G,29143,0,1704,402,1,A,17M13N09W05,
2569230,70985,3946,24.5,6.000099,24.4902,336,OZ,20,A,6,A,1,06/22/2021,0100,17,M,10,N,06,W,03,"MT49F010","17211700010","",,G,29143,0,1704,397,1,A,17M10N06W03,
2568825,63468,,,,7.6254,113.76,OZ,63.6,A,28.44,A,1,07/06/2021,2359,17,M,12,N,07,W,28,"RH74A295","17191700295","",,G,29143,0,1704,821,1,A,17M12N07W28,
2568864,65099,5770,1.38,26.0403861,1886.9845,216.94,GA,235,A,216.94,A,1,06/14/2021,0200,17,M,12,N,07,W,04,"RH43A105","17211700105","",,G,29143,0,1704,16,1,A,17M12N07W04,
2568886,70985,3946,24.5,6.011516,24.5368,2.63,GA,12,A,6,A,1,07/02/2021,1300,17,M,15,N,10,W,12,"UL89D159","17201700159","",,G,4003,0,1704,302,1,A,17M15N10W12,
2569207,62921,4000,75,1.2675,1.69,1.69,LB,2.71,A,2.71,A,1,06/09/2021,0100,17,M,14,N,06,W,30,"OK00G584","17211700584","",,G,29143,0,1704,1171,2,A,17M14N06W30,
2568298,51055,,,,1.7276,.2,GA,1,A,1,A,1,07/26/2021,0100,17,M,14,N,06,W,30,"OK00I584","17211700584","",,G,29143,0,1704,135,2,A,17M14N06W30,
2569229,73824,5787,22.58,11.21146676,49.6522,704.75,OZ,142,A,106.78,A,1,06/02/2021,0100,17,M,10,N,06,W,03,"MT49E010","17211700010","",,G,29143,0,1704,396,1,A,17M10N06W03,
2568666,30369,560,98,1497.048,1527.6,1527.6,LB,127.5,A,127.3,A,1,06/21/2021,0400,17,M,14,N,07,W,28,"OK86A105","17211700105","",,G,29143,0,1704,783,1,A,17M14N07W28,
2568674,65099,5770,1.38,1.56045432,113.0764,13,GA,13,A,13,A,1,07/16/2021,0100,17,M,12,N,07,W,04,"RH43A620","17211700105","",,G,29143,0,1704,791,1,A,17M12N07W04,
2568679,66160,2291,2,.753416,37.6708,4.1,GA,27,A,4.1,A,1,07/19/2021,0100,17,M,14,N,07,W,28,"OK96A105","17211700105","",,G,29143,0,1704,796,2,A,17M14N07W28,
2568852,8470,,,,5.9826,82.08,OZ,127.5,A,6.84,A,1,07/30/2021,0300,17,M,14,N,07,W,28,"OK86A105","17211700105","",,G,29143,0,1704,4,1,A,17M14N07W28,
2568155,66782,5447,26.2,5.9605,22.75,22.75,LB,18.2,A,18.2,A,1,07/05/2021,0100,17,M,13,N,09,W,20,"KV47A105","17211700105","",,G,29143,0,1704,633,1,A,17M13N09W20,X
2568935,70736,151,46.1,29.043,63,63,LB,9,A,9,A,1,02/26/2021,0900,17,M,14,N,09,W,34,"KV10I107","17201700107","",,G,4003,0,1704,588,1,A,17M14N09W34,
2568941,69491,,,,.0972,.01,GA,1,A,1,A,1,01/26/2021,0100,17,M,14,N,06,W,30,"OK00E584","17211700584","",,G,29143,0,1704,594,3,A,17M14N06W30,
2568664,30369,560,98,86.6712,88.44,88.44,LB,7.4,A,7.37,A,1,06/21/2021,0100,17,M,13,N,08,W,35,"RH30A105","17211700105","",,G,29143,0,1704,781,1,A,17M13N08W35,
2568493,42640,4032,50,.5,1,1,LB,1,A,1,A,1,07/02/2021,0100,17,M,14,N,06,W,30,"OK00E584","17211700584","",,G,29143,0,1704,731,1,A,17M14N06W30,
2568335,63468,,,,1.6731,24.96,OZ,127.5,A,3.9,A,1,06/14/2021,0200,17,M,14,N,07,W,28,"OK86A105","17211700105","",,G,29143,0,1704,469,3,A,17M14N07W28,
2568345,46546,,,,14.8376,1.53,GA,18.01,A,6.82,A,1,07/22/2021,0600,17,M,13,N,09,W,20,"KV47A105","17211700105","",,G,29143,0,1704,479,1,A,17M13N09W20,
2568385,8470,,,,3.8572,52.92,OZ,127.5,A,4.41,A,1,07/30/2021,0300,17,M,14,N,07,W,28,"OK86A105","17211700105","",,G,29143,0,1704,154,1,A,17M14N07W28,
2568402,67523,6083,18.7,2.922062,15.626,1.71,GA,16,A,16,A,1,07/16/2021,0140,17,M,14,N,09,W,34,"KV04A159","17201700159","",,G,4003,0,1704,202,2,A,17M14N09W34,
2568429,64941,,,,21.1847,322.88,OZ,626,A,20.18,A,1,07/17/2021,2359,17,M,12,N,08,W,03,"RH38A011","17211700011","",,G,29143,0,1704,193,1,A,17M12N08W03,
2568754,51055,,,,22.4593,2.6,GA,13,A,13,A,1,07/26/2021,0100,17,M,14,N,06,W,30,"OK00D584","17211700584","",,G,29143,0,1704,276,2,A,17M14N06W30,
2568583,50827,,,,10.6197,1.26,GA,54.97,A,25,A,1,05/15/2021,0400,17,M,13,N,09,W,05,"KV15H123","17211700123","",,G,29143,0,1704,716,3,A,17M13N09W05,
2569182,63468,,,,23.8521,2.78,GA,55.91,A,55.66,A,1,06/14/2021,0200,17,M,13,N,08,W,33,"RH28A105","17211700105","",,G,29143,0,1704,621,3,A,17M13N08W33,
2569190,30369,560,98,739.3512,754.44,754.44,LB,66.38,A,62.87,A,1,06/21/2021,0400,17,M,14,N,07,W,27,"OK86C105","17211700105","",,G,29143,0,1704,629,1,A,17M14N07W27,
2568312,61290,5990,25.2,3.632454,14.4145,185.85,OZ,12.39,A,12.39,A,1,07/21/2021,0330,17,M,13,N,09,W,07,"KV25B159","17201700159","",,G,29143,0,1704,675,1,A,17M13N09W07,
2568356,63468,,,,1.9895,29.68,OZ,7.5,A,7.42,A,1,07/16/2021,0100,17,M,13,N,07,W,33,"KV33A105","17211700105","",,G,29143,0,1704,490,3,A,17M13N07W33,
2568370,50440,5787,22.58,1.82466722,8.0809,.89,GA,19,A,19,A,1,07/22/2021,0600,17,M,13,N,09,W,03,"KV10B159","17201700159","",,G,29143,0,1704,699,1,A,17M13N09W03,
2568422,66160,1794,27.1,5.0545836,18.6516,2.03,GA,61.68,A,2.03,A,1,07/19/2021,0100,17,M,14,N,07,W,28,"OK96E105","17211700105","",,G,29143,0,1704,186,2,A,17M14N07W28,
2568830,52935,1855,41,11.333548,27.6428,362.24,OZ,15.1,A,5.66,A,1,07/01/2021,0800,17,M,13,N,09,W,22,"KV49D159","17201700159","",,G,29143,0,1704,826,3,A,17M13N09W22,
